time,x,y,vx,vy,omega,linear_velocity,goal_status,attempt_id,goal_x,goal_y,goal_reached_count,collision_count,min_scan_range,plan_update_count,last_plan_update_time
140.059,-6.976948707266818,2.5340182923846295,-0.00072023741703666,4.152921137655637e-06,0.0034076008539490475,0.0007202493899015918,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.524253785610199,371,134.622
140.092,-6.976972179185039,2.5340161107189565,-0.0007198975195048068,3.906433631648939e-06,0.003400528049527504,0.0007199081183129498,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.524253785610199,371,134.622
140.126,-6.976996364020981,2.5340138602425775,-0.000719955575147157,3.9081447469431816e-06,0.0033986712017257275,0.0007199661823869485,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.524253785610199,371,134.622
140.16,-6.977019839126124,2.5340116733306757,-0.0007204059163982878,4.155960427623841e-06,0.0034021073949645655,0.0007204179039895751,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.524253785610199,371,134.622
140.192,-6.977043315221481,2.5340094835646654,-0.0007200666385369639,3.910845362206446e-06,0.003395048160569607,0.0007200772588030882,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.524253785610199,371,134.622
140.23,-6.977067504303609,2.5340072247321057,-0.0007201225722301653,3.9119868370403175e-06,0.0033931688948968452,0.0007201331978713402,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.524253785610199,371,134.622
140.259,-6.9770909834513315,2.5340050297050762,-0.0007205686064338969,4.157550389317775e-06,0.0033965556878068964,0.0007205806004905544,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5256670117378235,371,134.622
140.292,-6.977114463494593,2.5340028318261565,-0.0007202276916538583,3.913838984013896e-06,0.003389488804518471,0.000720238325806561,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5256670117378235,371,134.622
140.326,-6.9771386565237234,2.534000564638807,-0.0007202796712641447,3.914669386635236e-06,0.003387573668188979,0.0007202903091620705,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5256670117378235,371,134.622
140.359,-6.977162139369968,2.5339983615100636,-0.0007207201066852262,4.158343447799751e-06,0.003390902484176094,0.0007207321027958958,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5256670117378235,371,134.622
140.396,-6.977185622972717,2.5339961555412525,-0.0007203761264608594,3.916065980663622e-06,0.0033838163897705782,0.0007203867705250541,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5256670117378235,371,134.622
140.426,-6.977209819513746,2.5339938800309145,-0.0007204233389408627,3.916703277647335e-06,0.0033818591595863295,0.0007204339857719555,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5256670117378235,371,134.622
140.459,-6.977233305610984,2.5339916688371327,-0.0007208575505451828,4.158651668501466e-06,0.0033851260388070687,0.0007208695461466664,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5191869735717773,371,134.622
140.492,-6.977256792304322,2.5339894548198925,-0.0007205098685606351,3.917827329889638e-06,0.0033780151567402105,0.0007205205202242685,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5191869735717773,371,134.622
140.526,-6.977280991854142,2.5339871710337785,-0.0007205517329186393,3.918353762062123e-06,0.0033760115491735876,0.0007205623868259145,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5191869735717773,371,134.622
140.558,-6.97730448069788,2.5339849518246744,-0.0007209792961548692,4.158653877676068e-06,0.003379214035378926,0.0007209912897435342,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5191869735717773,371,134.622
140.592,-6.977327969964712,2.533982729811856,-0.0007206274967139924,3.919298431098478e-06,0.0033720754997234475,0.0007206381546382811,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5191869735717773,371,134.622
140.626,-6.9773521719796765,2.5339804378071586,-0.0007206637053822292,3.919753513980122e-06,0.0033700233427391853,0.00072067436524609,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5191869735717773,371,134.622
140.659,-6.977375663032311,2.533978210640597,-0.0007210843666716455,4.158438456656395e-06,0.0033731592177639533,0.0007210963572704039,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5246220827102661,371,134.622
140.693,-6.97739915432645,2.5339759806920927,-0.0007207282612463695,3.920580887537971e-06,0.0033659913489195413,0.0007207389246556001,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5246220827102661,371,134.622
140.726,-6.97742335823611,2.5339736805323545,-0.0007207585560064069,3.92097994185088e-06,0.0033638890434267003,0.0007207692211381846,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5246220827102661,371,134.622
140.759,-6.977446850937531,2.53397144547155,-0.0007211721033475162,4.158057373041142e-06,0.003366956570597993,0.0007211840902902656,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5246220827102661,371,134.622
140.792,-6.97747034369341,2.533969207651918,-0.0007208115662620398,3.921731495561056e-06,0.0033597585738817095,0.0007208222346980275,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5246220827102661,371,134.622
140.826,-6.977494548910039,2.5339668994048843,-0.0007208358478098132,3.922092670169221e-06,0.003357605045219212,0.000720846517851481,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5246220827102661,371,134.622
140.859,-6.977518042443301,2.5339646565458915,-0.0007212016531326787,4.158539259823776e-06,0.0033603069625748948,0.000721213642362708,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5220907330513,371,134.622
140.892,-6.977541534278707,2.533962411167697,-0.0007207650791151334,3.926750568469535e-06,0.0033526004198191598,0.0007207757755653776,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5220907330513,371,134.622
140.923,-6.977565736532573,2.533960095405018,-0.0007207101214197336,3.929525306174504e-06,0.0033498923588371333,0.0007207208338087494,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5220907330513,371,134.622
140.959,-6.9775892250938645,2.53395784552487,-0.0007210357809919885,4.164382141675708e-06,0.0033522940678111903,0.0007210478067017116,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5220907330513,371,134.622
140.992,-6.977612711283869,2.5339555931969295,-0.0007206139565946952,3.934356010154496e-06,0.0033447180655900117,0.0007206246967709863,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5220907330513,371,134.622
141.026,-6.9776369072743165,2.5339532703022627,-0.0007205657047939806,3.936195038983822e-06,0.0033420574291741878,0.0007205764557329297,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5220907330513,371,134.622
141.059,-6.977660389779881,2.5339510134726466,-0.0007208904794726256,4.1672607349791286e-06,0.003344425485842164,0.0007209025242404866,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198123455047607,371,134.622
141.095,-6.977683869948395,2.533948754171096,-0.0007204718580997571,3.939186256293609e-06,0.0033368840360108133,0.0007204826267871269,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198123455047607,371,134.622
141.126,-6.97770805974332,2.533946424064263,-0.0007204235395731277,3.9425148009654035e-06,0.003334214334630769,0.0007204343271902232,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198123455047607,371,134.622
141.158,-6.977731536218589,2.5339441602222688,-0.0007207449184547582,4.172923593959843e-06,0.003336533988047702,0.0007207569984187993,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198123455047607,371,134.622
141.192,-6.977755010314026,2.5339418939077256,-0.0007203266527004667,3.948466638772989e-06,0.003329002313258212,0.0007203374743684075,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198123455047607,371,134.622
141.226,-6.977779193760303,2.5339395565849094,-0.0007202748710516059,3.951345159251417e-06,0.003326299746731325,0.0007202857092827643,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198123455047607,371,134.622
141.259,-6.9778026639574176,2.533937285746574,-0.0007205904778066634,4.17938604808166e-06,0.0033285556351457302,0.0007206025978119801,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5213785767555237,371,134.622
141.292,-6.977826131649266,2.533935012449123,-0.0007201701022090979,3.956660874349807e-06,0.0033210147968528087,0.0007201809712017786,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5213785767555237,371,134.622
141.327,-6.977850308351559,2.5339326679459857,-0.000720113730137881,3.959278923473816e-06,0.0033182708143377915,0.0007201246143707954,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5213785767555237,371,134.622
141.359,-6.977873771851334,2.5339303901545733,-0.0007204226201437158,4.185210243369048e-06,0.003320457433248148,0.0007204347767837959,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5213785767555237,371,134.622
141.392,-6.97789723269124,2.5339281099241457,-0.0007199993087506033,3.9642230313117804e-06,0.0033129000362179016,0.0007200102219174312,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5213785767555237,371,134.622
141.426,-6.977921402162603,2.533925758297998,-0.0007199376256789326,3.966710028578652e-06,0.003310109665010029,0.0007199485534791147,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5213785767555237,371,134.622
141.458,-6.977944858472361,2.5339234736138443,-0.0007202393718269799,4.19062566447208e-06,0.0033122235447917434,0.0007202515630480662,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5184266567230225,371,134.622
141.492,-6.977968311951275,2.5339211865145965,-0.0007198125523056206,3.971417999192801e-06,0.003304645736106684,0.0007198235079640398,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5184266567230225,371,134.622
141.526,-6.977992473653084,2.5339188278349183,-0.0007197452548901529,3.973802953452545e-06,0.003301806125007357,0.0007197562247364061,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5184266567230225,371,134.622
141.559,-6.978015922238622,2.5339165363282015,-0.0007200394554944344,4.1957796083962685e-06,0.003303844924540098,0.0007200516801141734,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5184266567230225,371,134.622
141.592,-6.978039367812977,2.5339142424325813,-0.0007196089142101171,3.978374121370366e-06,0.003296244786338529,0.0007196199113916409,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5184266567230225,371,134.622
141.625,-6.978063521176986,2.5339118767760356,-0.0007195356909219376,3.980697358874381e-06,0.0032933542417471484,0.0007195467020715007,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5184266567230225,371,134.622
141.655,-6.978086961480076,2.533909578522831,-0.0007198221743326201,4.200732855410668e-06,0.003295316238440708,0.0007198344315309344,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198526978492737,371,134.622
141.692,-6.978110398586107,2.5339072779083294,-0.0007193877814139487,3.985160620397188e-06,0.0032876929062818365,0.000719398819538129,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198526978492737,371,134.622
141.723,-6.978134543026515,2.5339049053560356,-0.0007193085789866238,3.98743364317218e-06,0.0032847503683276573,0.0007193196309227315,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198526978492737,371,134.622
141.763,-6.978157974247786,2.5339026004645295,-0.000719549842462188,4.2065560295284166e-06,0.0032863595187168117,0.0007195621383181505,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198526978492737,371,134.622
141.79,-6.978181400582603,2.5339002934385455,-0.0007190432854621144,3.99362713030953e-06,0.003278255534288127,0.0007190543758477572,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198526978492737,371,134.622
141.825,-6.978205532085104,2.5338979145241605,-0.0007188884133325996,3.996175807296232e-06,0.0032747771476465794,0.0007188995202703542,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5198526978492737,371,134.622
141.859,-6.978228948979427,2.5338956036973195,-0.0007190890215558263,4.210893859797041e-06,0.00327607497755149,0.0007191013506795923,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5229775309562683,371,134.622
141.892,-6.978252360360956,2.533893290822722,-0.0007185977014057898,4.000108774915862e-06,0.0032681044195049303,0.0007186088347187889,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5229775309562683,371,134.622
141.928,-6.978276475966596,2.5338909059390278,-0.0007184498135573232,4.001570861444803e-06,0.003264677222716424,0.0007184609573038132,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5229775309562683,371,134.622
141.959,-6.978299877241234,2.5338885893253,-0.0007186503556431542,4.212422871596036e-06,0.0032659459956180434,0.0007186627012531547,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5229775309562683,371,134.622
141.992,-6.978323273056384,2.533886270642451,-0.0007181626641409835,4.003570761796545e-06,0.0032580155862598848,0.000718173823489077,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5229775309562683,371,134.622
142.026,-6.978347372616916,2.533883879760928,-0.0007180139355414726,4.004280379231928e-06,0.0032545737811991745,0.0007180251011581068,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5229775309562683,371,134.622
142.059,-6.978370758277223,2.5338815573207056,-0.0007182099044660484,4.21210264975017e-06,0.0032557819874105298,0.0007182222557689663,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5178044438362122,371,134.622
142.091,-6.978394138414397,2.533879232815642,-0.0007177225658844538,4.00519808981926e-06,0.003247864646221856,0.000717733741154408,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5178044438362122,371,134.622
142.126,-6.978418221727704,2.5338768359422383,-0.000717570647838012,4.005488591895254e-06,0.0032443910133140193,0.0007175818270953663,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5178044438362122,371,134.622
142.159,-6.978441591508669,2.5338745076973583,-0.0007177604225423314,4.2107230716202404e-06,0.0032455290062047854,0.000717772773485406,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5178044438362122,371,134.622
142.192,-6.978464955620081,2.5338721774079795,-0.0007172692501610776,4.005880525203843e-06,0.0032375923581815643,0.0007172804363046693,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5178044438362122,371,134.622
142.226,-6.978489022195097,2.5338697746056056,-0.000717110001431391,4.006048088274494e-06,0.003234057273011579,0.0007171211909950892,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5178044438362122,371,134.622
142.259,-6.97851237550688,2.5338674406372803,-0.0007172869412440956,4.209067781942629e-06,0.0032350673204763576,0.0007172992906248435,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5163336992263794,371,134.622
142.292,-6.978535722952688,2.533865104655499,-0.000716796368771869,4.006161572500837e-06,0.0032271535064611833,0.0007168075638657017,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5163336992263794,371,134.622
142.327,-6.978559772207722,2.5338626960087454,-0.000716632378694812,4.006118694586822e-06,0.0032235759672572632,0.0007166435761107328,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5163336992263794,371,134.622
142.359,-6.978583108544364,2.533860356390544,-0.0007167970966301948,4.207002829725002e-06,0.0032244613782625,0.0007168094423277961,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5163336992263794,371,134.622
142.392,-6.978606438782318,2.533858014794938,-0.0007163028775687566,4.006127565750567e-06,0.0032165362876836294,0.00071631408018505,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5163336992263794,371,134.622
142.426,-6.978630470061267,2.5338556004003183,-0.000716129861769589,4.006089347865778e-06,0.003212881139492332,0.0007161410668785821,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5163336992263794,371,134.622
142.459,-6.978653788722347,2.5338532552371107,-0.0007162855741208802,4.204724452948398e-06,0.0032136749214363887,0.000716297915256916,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5142449736595154,371,134.622
142.491,-6.978677101127646,2.533850908123168,-0.0007157888960127152,4.005898591990259e-06,0.00320574026399227,0.0007158001053916037,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5142449736595154,371,134.622
142.526,-6.978701113861418,2.5338484880686565,-0.0007156105100365128,4.005754885760604e-06,0.003202037421769899,0.0007156217214051868,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5142449736595154,371,134.622
142.559,-6.978724414350361,2.533846137438143,-0.0007157584444354607,4.202126886273378e-06,0.0032027499718507804,0.0007157707794056969,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5142449736595154,371,134.622
142.592,-6.978747708413737,2.533843784886136,-0.0007152588543929403,4.005396313501764e-06,0.0031948013317657288,0.0007152700692655394,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5142449736595154,371,134.622
142.628,-6.978771702065339,2.5338413592573557,-0.0007150748686192528,4.005175998772102e-06,0.003191048430944254,0.0007150860851433363,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5142449736595154,371,134.622
142.655,-6.978794983851899,2.5338390032448985,-0.0007152147670691235,4.199321592611351e-06,0.003191677801476425,0.0007152270949394876,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5189551115036011,371,134.622
142.692,-6.9788182589767205,2.533836645348537,-0.000714699611513708,4.004924544985828e-06,0.00318362813492511,0.0007147108325179186,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5189551115036011,371,134.622
142.726,-6.978842231736748,2.5338342144149393,-0.0007144382933501465,4.007831037091224e-06,0.0031793250921489558,0.0007144495347571387,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5189551115036011,371,134.622
142.759,-6.9788654914406605,2.5338318535253936,-0.0007144967583716948,4.201846708425469e-06,0.0031793363699971844,0.0007145091134754133,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5189551115036011,371,134.622
142.79,-6.978888742887495,2.5338294909899965,-0.0007139354547475188,4.012172605536582e-06,0.0031709942395184497,0.0007139467284570769,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5189551115036011,371,134.622
142.826,-6.978912690448777,2.5338270553814817,-0.0007136807266494467,4.013874115151386e-06,0.0031667358338224047,0.0007136920139502015,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5189551115036011,371,134.622
142.859,-6.978935925302511,2.533824689985761,-0.000713742485047044,4.20353790574371e-06,0.003166743670354019,0.0007137548631652571,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5022589564323425,371,134.622
142.892,-6.978959151404615,2.53382232300693,-0.0007131856683677973,4.016820347126096e-06,0.003158458877115121,0.0007131969800910004,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5022589564323425,371,134.622
142.926,-6.978983072594917,2.5338198828579928,-0.0007129299789247428,4.018041200818867e-06,0.003154186129242453,0.0007129413015843069,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5022589564323425,371,134.622
142.959,-6.979006281793861,2.5338175130614156,-0.0007129857521922993,4.204187974395031e-06,0.003154117371917086,0.0007129981472807225,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5022589564323425,371,134.622
142.999,-6.979029482274343,2.5338151416706935,-0.000712435927190013,4.019296309906831e-06,0.0031458985799397198,0.0007124472647809944,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5022589564323425,371,134.622
143.026,-6.979053377143042,2.5338126969485466,-0.0007121813378758715,4.0195441388083016e-06,0.0031416236742557724,0.0007121926809184085,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5022589564323425,371,134.622
143.059,-6.979076560805131,2.5338103227014392,-0.0007122333804861951,4.202403954942289e-06,0.003141497254889043,0.0007122457781396768,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5185496211051941,371,134.622
143.092,-6.979099735717885,2.5338079468622157,-0.0007116850627390133,4.01953373144728e-06,0.003133300243169038,0.000711696413632422,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5185496211051941,371,134.622
143.126,-6.979123604170681,2.533805497564149,-0.0007114277478075488,4.019354662676726e-06,0.0031289956258667715,0.0007114391017946833,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5185496211051941,371,134.622
143.166,-6.979146762096202,2.533803118889118,-0.0007114734783671493,4.199513481740219e-06,0.0031287950312508,0.0007114858721951784,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5185496211051941,371,134.622
143.191,-6.979169911162379,2.533800738642924,-0.0007109242276944995,4.018679188260349e-06,0.003120601408365801,0.0007109355859045449,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5185496211051941,371,134.622
143.226,-6.9791937528571815,2.5337982848267964,-0.0007106623535106213,4.0179621230712755e-06,0.0031162571647799517,0.0007106737118515626,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5185496211051941,371,134.622
143.259,-6.979216884677285,2.533795901783664,-0.0007107012954130518,4.196631009078443e-06,0.0031159839002868847,0.0007107136856805392,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5239471197128296,371,134.622
143.292,-6.979240007509783,2.5337935171979926,-0.0007101516558404399,4.019657446613484e-06,0.0031077905540576644,0.0007101630319433044,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5239471197128296,371,134.622
143.331,-6.979263822029533,2.533791058940157,-0.000709886846452831,4.020894975031956e-06,0.003103397356567843,0.0007098982338075969,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5239471197128296,371,134.622
143.359,-6.979286927322659,2.533788671619721,-0.0007099192510586552,4.198113714974031e-06,0.0031030260944913367,0.0007099316637412687,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5239471197128296,371,134.622
143.392,-6.979310023533398,2.5337862827753286,-0.000709373618135398,4.022492595819152e-06,0.0030948667753576847,0.0007093850227860671,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5239471197128296,371,134.622
143.427,-6.979333810685409,2.5337838201005765,-0.0007091105409773253,4.0226998757666175e-06,0.003090477183117246,0.0007091219510348311,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5239471197128296,371,134.622
143.458,-6.9793568894087255,2.5337814284819387,-0.0007091407160368606,4.197360936004799e-06,0.003090066921135513,0.0007091531378906099,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212991237640381,371,134.622
143.492,-6.9793799589463035,2.533779035352141,-0.0007085899674495911,4.023732052760802e-06,0.0030818744439138758,0.0007086013917498645,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212991237640381,371,134.622
143.528,-6.979403718279568,2.5337765683293143,-0.0007083174318452429,4.0244765305359656e-06,0.0030774056818438167,0.0007083288647705846,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212991237640381,371,134.622
143.559,-6.979426769713722,2.5337741725491707,-0.0007083366573604287,4.197448746072677e-06,0.0030768900726817067,0.000708349093834757,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212991237640381,371,134.622
143.592,-6.97944981170898,2.533771775311895,-0.0007077810056660198,4.026177055962019e-06,0.0030686678464096357,0.0007077924569273738,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212991237640381,371,134.622
143.626,-6.979473542418783,2.533769304106051,-0.0007075012564663293,4.027134962292394e-06,0.0030641363191962487,0.0007075127177072079,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212991237640381,371,134.622
143.659,-6.979496565846969,2.5337669043099296,-0.000707511048705437,4.198036319565752e-06,0.0030635242316036575,0.0007075235031779564,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212551951408386,371,134.622
143.693,-6.979519579558393,2.5337645031090155,-0.0007069381430842687,4.0294896121995094e-06,0.0030551881217188446,0.0007069496268716525,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212551951408386,371,134.622
143.726,-6.979543279646116,2.533762028058877,-0.0007065799999735656,4.034340843999166e-06,0.0030500934134693736,0.0007065915172634677,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212551951408386,371,134.622
143.759,-6.979566271514988,2.533759624830453,-0.0007065108246556768,4.205235464633554e-06,0.003048873683947795,0.0007065233395726977,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212551951408386,371,134.622
143.793,-6.979589252148244,2.5337572204401595,-0.0007058964288851329,4.041570637442556e-06,0.00304027570611459,0.0007059079986839651,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212551951408386,371,134.622
143.826,-6.979612917803269,2.5337547421445326,-0.000705548705983096,4.044313679246861e-06,0.003035247359604835,0.0007055602972018462,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5212551951408386,371,134.622
143.858,-6.979635876046426,2.533752335768616,-0.0007054839716419075,4.210600234310174e-06,0.0030340303511046615,0.0007054965367724868,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5232464075088501,371,134.622
143.892,-6.979658822743839,2.5337499282597857,-0.0007048815098096176,4.048658649570945e-06,0.003025543304456035,0.0007048931369422934,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5232464075088501,371,134.622
143.927,-6.979682453144989,2.533747446778334,-0.0007045391592422784,4.050304688536503e-06,0.0030205479772921744,0.0007045508014855184,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5232464075088501,371,134.622
143.958,-6.9797053772329365,2.5337450372900325,-0.0007044727518870954,4.212756922971654e-06,0.0030192841572712764,0.0007044853479471869,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5232464075088501,371,134.622
143.992,-6.979728289808103,2.533742626661898,-0.00070387404959763,4.052843112979017e-06,0.003010836150755665,0.0007038857174529578,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5232464075088501,371,134.622
144.026,-6.979751885032781,2.533740141967563,-0.0007035304001654265,4.053914302035093e-06,0.003005820341255927,0.0007035420798915253,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5232464075088501,371,134.622
144.059,-6.979774774923927,2.533737729370134,-0.0007034584653052718,4.2134126129236816e-06,0.0030044845603562774,0.0007034710834536804,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5126172304153442,371,134.622
144.092,-6.979797653225774,2.5337353156511697,-0.0007028601582280776,4.05570939199995e-06,0.0029960501178979875,0.0007028718594474178,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5126172304153442,371,134.622
144.126,-6.979821213029646,2.533732827793921,-0.0007025129410755632,4.056521274810646e-06,0.002990997052591576,0.0007025246527656454,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5126172304153442,371,134.622
144.158,-6.979844068426334,2.533730412133657,-0.0007024344997813815,4.211239044076326e-06,0.002989582475321235,0.0007024471232892949,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5126172304153442,371,134.622
144.192,-6.9798669121346,2.5337279953693117,-0.000701836110014314,4.0545298671469025e-06,0.002981156218831787,0.0007018478214915737,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5126172304153442,371,134.622
144.226,-6.97989043617824,2.5337255043988587,-0.0007014850555767061,4.053620508246046e-06,0.0029760634538720863,0.0007014967676594663,SUCCEEDED,1,-6.833600044250488,2.710078001022339,1,3,0.5126172304153442,371,134.622
